##
## Kepler Eclipsing Binary Catalog
## Revision Date (Y/M/D): Aug. 9, 2016, 10:12 a.m.
## Download Date (Y/M/D): 2016/09/26
##
## Query String: {&quot;sort&quot;:&quot;kic&quot;,&quot;kics&quot;:[],&quot;campaign&quot;:[&quot;-2&quot;],&quot;etvlong&quot;:true,&quot;cols&quot;:[&quot;sdepth&quot;,&quot;glon&quot;,&quot;scdata&quot;,&quot;camp&quot;,&quot;pteff&quot;,&quot;cteff&quot;,&quot;ra&quot;,&quot;bjd0&quot;,&quot;morph&quot;,&quot;glat&quot;,&quot;n&quot;,&quot;koi&quot;,&quot;pdepth&quot;,&quot;kic&quot;,&quot;lcdata&quot;,&quot;dec&quot;,&quot;koiid&quot;,&quot;keff&quot;,&quot;p&quot;,&quot;sep&quot;,&quot;pwidth&quot;,&quot;swidth&quot;,&quot;bjd0err&quot;,&quot;perr&quot;,&quot;kmag&quot;],&quot;etvshort&quot;:true,&quot;incat1&quot;:true,&quot;kois&quot;:[]}
##
KIC,camp,KOI,Mult,period,period_err,bjd0,bjd0_err,pdepth,sdepth,pwidth,swidth,sep,morph,RA,DEC,GLon,GLat,kmag,Teff,Teff(Pinsonneault),Teff(Casagrande),KOI,SC,
10253421,Kepler,-1,1,0.4283539,0.0000003,54953.634411,0.019438,0.2156,0.1490,0.1310,0.1298,0.5001,0.68,281.4872,47.3193,76.5976,20.4668,12.5110,-1.0000,-1.0000,-1.0000,False,True,
10255110,Kepler,-1,1,0.3367025,0.0000002,54953.623640,0.021195,0.1749,0.1683,0.1860,0.1650,0.5072,0.88,282.4988,47.3308,76.8420,19.8205,13.4880,6213.0000,6422.0000,6396.0000,False,False,
10257903,Kepler,-1,1,0.8585697,0.0000008,54965.028405,0.017954,0.1036,0.0693,0.0932,0.0921,0.5012,0.59,284.0842,47.3736,77.2633,18.8218,15.4820,5761.0000,6064.0000,5709.0000,False,False,
10258558,Kepler,-1,1,20.8678557,0.0000845,54969.403096,0.035651,0.0720,0.0711,0.0113,0.0098,0.5135,0.11,284.4545,47.3120,77.2931,18.5650,14.4920,5862.0000,6142.0000,6307.0000,False,False,
10259029,Kepler,3630,1,7.0611400,0.0000529,55002.866032,0.021219,0.1141,0.0142,0.0168,0.0159,0.5856,0.12,284.6748,47.3408,77.3762,18.4349,17.1150,5373.0000,-1.0000,-1.0000,True,False,
10259301,Kepler,3608,1,244.8330000,0.0022831,55118.947396,0.060502,0.0371,-1.0000,0.0006,-1.0000,1.0000,0.01,284.8153,47.3926,77.4622,18.3638,13.5560,5853.0000,6111.0000,5866.0000,True,False,
10259530,Kepler,-1,1,0.7072062,0.0000006,54964.588439,0.042426,0.2557,0.2416,0.1251,0.1807,0.5078,0.86,284.9397,47.3354,77.4368,18.2648,12.1210,7736.0000,-1.0000,-1.0000,False,False,
10264202,Kepler,-1,1,1.0351478,0.0000011,54965.550176,0.014342,0.1008,0.0705,0.0744,0.0713,0.5002,0.50,287.4236,47.3733,78.1154,16.7111,15.7770,5207.0000,5486.0000,5246.0000,False,False,
10265602,Kepler,2689,1,165.3446777,0.0015784,55007.290871,0.021787,0.0044,-1.0000,0.0008,-1.0000,1.0000,0.00,288.1779,47.3667,78.3119,16.2362,15.5480,5756.0000,6057.0000,5761.0000,True,False,
10267044,Kepler,-1,1,0.4300365,0.0000003,54964.860903,0.024955,0.3289,0.2972,0.1844,0.1303,0.5012,0.82,288.8693,47.3700,78.5043,15.8060,14.0390,6878.0000,7131.0000,7103.0000,False,False,
10268809,Kepler,-1,1,24.7089993,0.0001054,54971.999951,0.034276,0.0220,0.0184,0.0078,0.0079,0.6605,0.05,289.6806,47.3178,78.6809,15.2807,13.7370,5787.0000,6057.0000,6047.0000,False,False,
10268903,Kepler,3773,1,1.1039663,0.0000036,54999.910577,0.009749,0.0637,0.0317,0.0490,0.0554,0.5003,0.39,289.7130,47.3435,78.7145,15.2708,17.3620,-1.0000,-1.0000,-1.0000,True,False,
10274218,Kepler,-1,1,1.7641118,0.0000024,55003.411999,0.112330,0.0176,0.0165,0.2298,0.2837,0.5061,0.95,291.9270,47.3471,79.3579,13.9061,10.3210,-1.0000,-1.0000,-1.0000,False,False,
10274244,Kepler,-1,1,13.6836897,0.0000453,54954.526463,0.028389,0.1923,0.0112,0.0116,0.0153,0.4552,0.08,291.9364,47.3097,79.3258,13.8844,11.5440,5206.0000,5453.0000,5423.0000,False,True,
10275074,Kepler,3606,1,4.3628836,0.0004415,54999.250399,0.028269,0.0838,0.0820,0.0360,0.0355,0.5000,0.33,292.2677,47.3948,79.5037,13.7177,14.1820,6354.0000,-1.0000,-1.0000,True,False,
10275197,Kepler,-1,1,0.3908347,0.0000003,54953.707304,0.022464,0.2099,0.2034,0.1453,0.1285,0.5011,0.79,292.3249,47.3990,79.5246,13.6845,12.8960,6440.0000,6728.0000,6387.0000,False,False,
10275747,Kepler,-1,1,0.6617485,0.0000006,54954.274697,0.025116,0.5388,0.1693,0.1562,0.1223,0.5012,0.62,292.5385,47.3644,79.5564,13.5391,12.7960,7362.0000,-9999.0000,6680.0000,False,False,
10275887,Kepler,-1,1,9.7267496,0.0000280,54972.476667,0.122534,0.4323,0.1183,0.0666,0.0624,0.5010,0.48,292.5922,47.3923,79.5984,13.5183,13.0400,-1.0000,-1.0000,-1.0000,False,False,
10280990,Kepler,-1,1,0.3844574,0.0000003,54964.918637,0.022532,0.0184,0.0139,0.2532,0.2440,0.5056,0.90,294.5230,47.3686,80.1689,12.3348,14.3180,5523.0000,5708.0000,5749.0000,False,False,
10285661,Kepler,-1,1,0.3082916,0.0000002,55002.038068,0.018596,0.0731,0.0605,0.1360,0.1572,0.5046,0.79,296.1928,47.3372,80.6725,11.3161,15.3180,5733.0000,-1.0000,-1.0000,False,False,
10287248,Kepler,1152,1,4.7222568,0.0000103,55733.752354,0.023637,0.0832,0.0070,0.0284,0.0177,0.3380,0.20,296.6956,47.3273,80.8274,11.0109,13.9870,-1.0000,-1.0000,-1.0000,True,True,
10288502,Kepler,-1,1,0.2301847,0.0000001,54964.677419,0.013599,0.0160,0.0154,0.2397,0.2304,0.5035,0.97,297.0418,47.3939,81.0008,10.8364,14.7940,6116.0000,6374.0000,6306.0000,False,False,
10291683,Kepler,-1,1,2.0437432,0.0000029,54954.270446,0.117615,0.0077,0.0064,0.2427,0.2670,0.5185,0.91,297.9296,47.3906,81.2927,10.3083,9.9230,8359.0000,-9999.0000,-9999.0000,False,True,
10292238,Kepler,3526,1,143.1192631,0.0011813,55099.358181,0.098477,0.2326,0.2365,0.0043,0.0027,0.8546,0.02,298.0774,47.3466,81.3032,10.1995,14.9960,5512.0000,5691.0000,5659.0000,True,False,
10292413,Kepler,-1,1,0.5591588,0.0000004,54954.202209,0.033151,0.1119,0.1064,0.2215,0.2443,0.5030,0.95,298.1235,47.3251,81.2997,10.1617,13.1940,-1.0000,-1.0000,-1.0000,False,False,
10292465,Kepler,-1,1,1.3533739,0.0000016,54964.934712,0.015057,0.1089,-1.0000,0.0611,-1.0000,1.0000,0.43,298.1363,47.3845,81.3567,10.1832,14.9560,5258.0000,5487.0000,5231.0000,False,False,
10294608,Kepler,-1,1,3.7089843,0.0000069,54956.218283,0.029287,0.4488,0.3507,0.0464,0.0417,0.4996,0.37,298.7363,47.3774,81.5534,9.8260,13.3440,5603.0000,5835.0000,5994.0000,False,False,
10295951,Kepler,1154,1,6.8108248,0.0000167,54955.424427,0.062355,0.0149,-1.0000,0.0511,-1.0000,1.0000,0.36,299.1028,47.3778,81.6789,9.6108,12.6280,6998.0000,-9999.0000,6987.0000,True,True,
10296163,Kepler,-1,1,9.2967644,0.0000260,54959.387400,0.043059,0.2057,0.0256,0.0262,0.0158,0.3394,0.17,299.1669,47.3561,81.6818,9.5624,13.2110,6229.0000,6462.0000,6209.0000,False,False,
10319590,Kepler,-1,1,21.3204594,0.0000862,54965.716743,0.085213,0.0238,0.0076,0.0128,0.0150,0.5060,0.09,281.7148,47.4144,76.7456,20.3503,13.7290,5518.0000,5738.0000,5886.0000,False,False,
10320341,Kepler,5786,1,30.1146913,0.0001407,54991.528272,0.035527,0.0824,-1.0000,0.0067,-1.0000,1.0000,0.04,282.1970,47.4196,76.8613,20.0426,14.4820,6061.0000,6277.0000,6296.0000,True,False,
10322296,Kepler,-1,1,0.3150326,0.0000002,54964.780304,0.020740,0.1352,0.1126,0.1566,0.1696,0.5022,0.84,283.3916,47.4365,77.1587,19.2844,12.7190,-1.0000,-1.0000,-1.0000,False,False,
10322582,Kepler,-1,1,0.2912692,0.0000002,54964.559511,0.017759,0.3364,0.3216,0.2016,0.1805,0.5033,0.88,283.5413,47.4851,77.2430,19.2051,14.7950,5806.0000,6093.0000,5863.0000,False,False,
10330495,Kepler,-1,1,18.0600812,0.0000685,54971.610227,0.084595,0.0618,0.0082,0.0263,0.0225,0.4753,0.18,287.8751,47.4458,78.3062,16.4558,14.7240,5132.0000,5331.0000,4917.0000,False,True,
10332789,Kepler,-1,1,18.7407263,0.0000723,54968.206431,0.036371,0.1344,0.0058,0.0107,0.0190,0.5553,0.08,289.0368,47.4660,78.6423,15.7395,15.8610,5893.0000,6119.0000,5892.0000,False,False,
10334122,Kepler,-1,1,37.9528574,0.0001952,54983.553583,-1,0.0000,-1.0000,0.0195,-1.0000,1.0000,-1.00,289.6644,47.4004,78.7548,15.3238,12.8460,6116.0000,6346.0000,6545.0000,False,False,
10338279,Kepler,3216,1,5.6602700,0.0000128,55001.427132,0.007174,0.0004,-1.0000,0.0068,-1.0000,1.0000,0.05,291.3706,47.4355,79.2769,14.2849,12.0490,5404.0000,5661.0000,5772.0000,True,True,
10341913,Kepler,1172,1,1.8674985,0.0000026,54967.313786,0.034911,0.0003,-1.0000,0.1106,-1.0000,1.0000,0.60,292.7759,47.4617,79.7180,13.4362,13.0790,5949.0000,6218.0000,6072.0000,True,False,
10342041,Kepler,1155,1,1.8674929,0.0000026,54965.453736,0.041231,0.0040,0.0041,0.1118,0.1088,0.5002,0.60,292.8330,47.4955,79.7666,13.4161,14.6580,5084.0000,5301.0000,5512.0000,True,False,
10345478,Kepler,737,1,14.4983870,0.0000499,54972.184503,0.026864,0.0032,-1.0000,0.0105,-1.0000,1.0000,0.09,294.1210,47.4088,80.0804,12.5960,15.6840,5117.0000,5287.0000,5191.0000,True,False,
10345862,Kepler,-1,1,58.2882244,0.0003488,54968.875502,0.137235,0.1568,0.0606,0.0133,0.0054,0.2845,0.09,294.2542,47.4378,80.1483,12.5284,14.2310,5250.0000,5381.0000,5367.0000,False,False,
10346522,Kepler,-1,1,3.9891420,0.0000078,54965.571148,0.110493,0.6180,0.1778,0.1338,0.1246,0.5014,0.59,294.4834,47.4527,80.2333,12.3967,14.4040,5286.0000,5649.0000,5251.0000,False,False,
10350225,Kepler,-1,1,0.2820697,0.0000002,54964.827478,0.017899,0.2064,0.1111,0.2038,0.1795,0.5076,0.80,295.8023,47.4399,80.6392,11.5978,14.7810,5455.0000,5658.0000,5255.0000,False,False,
10351767,Kepler,1153,1,0.6350697,0.0000005,54965.114615,0.013779,0.0349,0.0223,0.1098,0.1123,0.5006,0.58,296.3203,47.4066,80.7763,11.2724,14.5390,6113.0000,6337.0000,5792.0000,True,True,
10352603,Kepler,-1,1,32.7789875,0.0001591,54992.973769,0.059892,0.4107,0.3702,0.0102,0.0207,0.2739,0.07,296.5904,47.4169,80.8734,11.1161,14.5200,5884.0000,6118.0000,6108.0000,False,False,
10352938,Kepler,3756,1,6.4716293,0.0000466,55001.724483,0.063232,0.0075,-1.0000,0.0509,-1.0000,1.0000,0.41,296.6970,47.4076,80.8999,11.0482,14.3500,-1.0000,-1.0000,-1.0000,True,False,
10355671,Kepler,-1,1,0.3036296,0.0000002,54953.637054,0.015054,0.0150,0.0135,0.2737,0.2326,0.5037,0.95,297.5058,47.4734,81.2250,10.5992,13.5990,5224.0000,5479.0000,-9999.0000,False,False,
10357852,Kepler,-1,1,0.4883410,0.0000004,54954.071041,0.029728,0.0106,0.0071,0.2460,0.2436,0.5152,0.87,298.1117,47.4911,81.4429,10.2498,13.0620,6327.0000,6600.0000,6690.0000,False,False,
10363300,Kepler,-1,1,0.9349261,0.0000009,54965.177722,0.019389,0.1354,0.0505,0.1049,0.0991,0.5010,0.56,299.6345,47.4773,81.9490,9.3496,14.6810,5700.0000,5841.0000,5694.0000,False,False,
10383620,Kepler,-1,1,0.7345628,0.0000007,54954.126474,0.024989,0.2327,0.1484,0.1655,0.1670,0.5005,0.64,280.8377,47.5790,76.7166,20.9648,12.8300,7470.0000,-9999.0000,7274.0000,False,False,
10383696,Kepler,3671,1,8.4877000,0.0000685,55001.468218,0.027110,0.0816,0.0086,0.0182,0.0495,0.4541,0.13,280.8858,47.5656,76.7136,20.9298,16.9470,5346.0000,-1.0000,-1.0000,True,False,
10384962,Kepler,619,1,2.8792429,0.0000049,54966.279857,0.018025,0.0475,0.0021,0.0347,0.0113,0.5041,0.24,281.7756,47.5933,76.9404,20.3677,14.3710,5688.0000,5945.0000,5684.0000,True,False,
10385682,Kepler,6223,1,6.2074615,0.0000147,54965.873706,0.041120,0.3491,0.3329,0.0373,0.0391,0.5000,0.34,282.1896,47.5238,76.9647,20.0807,15.0010,5805.0000,5976.0000,6183.0000,True,False,
10388897,Kepler,-1,1,0.3437287,0.0000002,54964.747492,0.017814,0.0534,0.0540,0.2686,0.2276,0.5071,0.99,284.1032,47.5291,77.4223,18.8627,14.1350,5795.0000,6045.0000,5810.0000,False,True,
10389596,Kepler,-1,1,2.6092996,0.0000042,55156.061283,0.129923,0.0037,0.0039,0.2582,0.2543,0.4961,0.99,284.5048,47.5510,77.5422,18.6155,13.3580,-1.0000,-1.0000,-1.0000,False,False,
10389809,Kepler,-1,1,0.3973971,0.0000003,54964.670612,0.022300,0.2662,0.2553,0.1200,0.1166,0.5023,0.77,284.5874,47.5213,77.5331,18.5529,14.6350,5786.0000,6037.0000,6083.0000,False,False,
10389982,Kepler,-1,1,0.4439893,0.0000003,54964.671500,0.026229,0.3231,0.1814,0.1136,0.1342,0.5039,0.74,284.6693,47.5776,77.6089,18.5205,11.7590,6859.0000,-1.0000,-1.0000,False,False,
10395202,Kepler,-1,1,0.3059446,0.0000002,54964.643345,0.019503,0.2258,0.1790,0.1560,0.1784,0.5114,0.81,287.5056,47.5618,78.3195,16.7308,14.7050,5260.0000,5427.0000,5298.0000,False,False,
10395543,Kepler,531,1,3.6874702,0.0000070,55000.192190,0.008764,0.0045,-1.0000,0.0134,-1.0000,1.0000,0.09,287.6912,47.5469,78.3545,16.6092,14.4180,3946.0000,-1.0000,-1.0000,False,True,
10395609,Kepler,-1,1,0.3642540,0.0000002,54964.760545,0.022197,0.2916,0.2595,0.2245,0.1472,0.5042,0.87,287.7299,47.5974,78.4136,16.6042,14.5200,6160.0000,6446.0000,6566.0000,False,False,
10407221,Kepler,2605,1,0.9337397,0.0000010,55011.200039,0.046015,0.0005,-1.0000,0.2025,-1.0000,1.0000,0.61,292.8445,47.5504,79.8209,13.4329,15.6470,4427.0000,4662.0000,4515.0000,True,False,
10417135,Kepler,-1,1,1.2033317,0.0000014,54965.316632,0.063906,0.0249,0.0212,0.2927,0.2381,0.5036,0.94,296.4779,47.5547,80.9607,11.2482,13.2490,8421.0000,-9999.0000,-9999.0000,False,False,
10417986,Kepler,-1,1,0.0737309,0.0000000,55000.027476,0.004231,0.0004,0.0004,0.2465,0.2500,0.5027,0.99,296.7488,47.5438,81.0390,11.0820,9.1280,-1.0000,-1.0000,-1.0000,False,True,
10418797,Kepler,741,1,23.3553477,0.0000983,54979.477764,0.029766,0.0379,-1.0000,0.0069,-1.0000,1.0000,0.04,296.9573,47.5538,81.1161,10.9629,15.2780,5556.0000,5705.0000,5708.0000,True,True,
10419211,Kepler,742,1,11.5214272,0.0000359,54969.275098,0.023403,0.0172,-1.0000,0.0117,-1.0000,1.0000,0.08,297.0799,47.5974,81.1953,10.9110,15.4720,5572.0000,5803.0000,5826.0000,True,False,
10420279,Kepler,-1,1,45.4332500,0.0002477,55005.943791,0.036959,0.4346,0.3855,0.0046,0.0104,0.7122,0.03,297.3803,47.5450,81.2474,10.7080,14.7740,5512.0000,5664.0000,5747.0000,False,False,
10422852,Kepler,-1,1,1.3988897,0.0000017,54965.165889,0.025834,0.0779,-1.0000,0.0803,-1.0000,1.0000,0.56,298.0764,47.5128,81.4503,10.2812,14.8550,5877.0000,-1.0000,-1.0000,False,False,
10447902,Kepler,-1,1,0.3374641,0.0000002,54964.634577,0.019151,0.2241,0.1862,0.1227,0.1248,0.5040,0.76,280.4769,47.6550,76.7155,21.2196,14.9180,5578.0000,5741.0000,5994.0000,False,False,
10454401,Kepler,-1,1,12.1807225,0.0000390,54972.345207,0.024965,0.3836,0.3148,0.0115,0.0234,0.5258,0.12,284.3172,47.6786,77.6229,18.7782,15.3860,5568.0000,5724.0000,5696.0000,False,False,
10454725,Kepler,-1,1,0.8317678,0.0000017,54964.748311,0.039056,0.3261,0.1009,0.2032,0.2104,0.5025,0.64,284.4652,47.6027,77.5836,18.6584,14.2410,6911.0000,7125.0000,6631.0000,False,False,
10460629,Kepler,1168,2,856.6500000,0.0147000,55061.433863,0.225168,0.0009,-1.0000,0.0013,-1.0000,1.0000,0.00,287.5868,47.6000,78.3780,16.6945,13.9970,6209.0000,6463.0000,6287.0000,True,False,
10460629,Kepler,1168,2,525.0200000,0.0073539,54916.243409,0.057432,0.0196,-1.0000,0.0006,-1.0000,1.0000,0.00,287.5868,47.6000,78.3780,16.6945,13.9970,6209.0000,6463.0000,6287.0000,True,False,
10462826,Kepler,-1,1,50.4670319,0.0002985,54965.008667,0.055867,0.0975,0.0200,0.0060,0.0056,0.6171,0.03,288.6748,47.6360,78.7057,16.0309,14.8840,5850.0000,6119.0000,5720.0000,False,False,
10464078,Kepler,743,1,19.4040168,0.0000751,54966.674182,0.085342,0.0091,-1.0000,0.0251,-1.0000,1.0000,0.20,289.2582,47.6353,78.8652,15.6690,15.4870,4877.0000,5110.0000,4856.0000,True,False,
10464666,Kepler,3578,1,131.7342370,0.0010505,55027.548567,0.033727,0.0558,-1.0000,0.0014,-1.0000,1.0000,0.00,289.5301,47.6262,78.9320,15.4972,13.3950,4899.0000,5018.0000,5214.0000,True,False,
10468514,Kepler,-1,1,0.4249383,0.0000765,54965.027147,0.010467,0.0068,0.0026,0.1117,0.0872,0.5111,0.58,291.1097,47.6155,79.3700,14.5201,14.3190,5158.0000,-1.0000,-1.0000,False,False,
10480952,Kepler,5797,1,4.0749064,0.0000080,54954.364164,0.032594,0.2605,0.2632,0.0450,0.0424,0.5000,0.38,295.8046,47.6709,80.8488,11.7037,12.2200,-1.0000,-1.0000,-1.0000,True,True,
10480982,Kepler,744,1,19.2213880,0.0000751,54979.108679,0.030146,0.0706,-1.0000,0.0090,-1.0000,1.0000,0.06,295.8145,47.6904,80.8696,11.7068,15.3410,5876.0000,6134.0000,5650.0000,True,False,
10481912,Kepler,-1,1,0.4423682,0.0000003,54953.718259,0.025536,0.1165,0.1111,0.2235,0.2645,0.5030,0.96,296.1497,47.6532,80.9434,11.4898,11.8550,6593.0000,6742.0000,6616.0000,False,False,
10483644,Kepler,6225,1,5.1107711,0.0000111,54966.314610,0.016241,0.0486,0.0019,0.0171,0.0162,0.5032,0.12,296.6817,47.6003,81.0679,11.1486,13.9850,5781.0000,6054.0000,5909.0000,True,False,
10485069,Kepler,1171,1,0.4452718,0.0000003,55066.494148,0.087544,0.0001,-1.0000,0.1966,-1.0000,1.0000,0.75,297.1035,47.6436,81.2444,10.9191,15.3430,5934.0000,6146.0000,5922.0000,True,False,
10485137,Kepler,-1,1,0.4452748,0.0000003,54954.058370,0.022437,0.3585,0.2689,0.1233,0.1316,0.4999,0.72,297.1198,47.6240,81.2322,10.9000,11.8830,6013.0000,6255.0000,6172.0000,False,False,
10485250,Kepler,745,1,16.4697832,0.0000618,55013.886118,0.069579,0.0072,-1.0000,0.0241,-1.0000,1.0000,0.20,297.1544,47.6687,81.2835,10.9009,15.7880,4957.0000,5152.0000,5037.0000,True,True,
10486425,Kepler,-1,1,5.2748160,0.0000117,54969.708432,0.029458,0.1039,0.0307,0.0323,0.0330,0.5006,0.25,297.4768,47.6590,81.3809,10.7058,12.4650,7018.0000,-9999.0000,7228.0000,False,False,
10487119,Kepler,1635,1,6.7493598,0.0000219,55008.646287,0.028420,0.0760,0.0658,0.0263,0.0233,0.5015,0.20,297.6613,47.6239,81.4107,10.5800,15.7460,5500.0000,5620.0000,5982.0000,True,False,
10489521,Kepler,3625,1,3.2245044,0.0000170,55000.317036,0.027572,0.3397,0.2091,0.0488,0.0528,0.5005,0.38,298.3533,47.6689,81.6814,10.1947,16.1690,6147.0000,-1.0000,-1.0000,True,False,
10489539,Kepler,3231,1,19.7638777,0.0000765,55006.636779,0.170685,0.0000,-1.0000,0.0305,-1.0000,1.0000,0.28,298.3586,47.6386,81.6564,10.1768,12.2500,-1.0000,-1.0000,-1.0000,True,False,
10490960,Kepler,-1,1,5.6824111,0.0000130,54966.636840,0.032886,0.2038,0.1973,0.0327,0.0365,0.5496,0.23,298.7586,47.6956,81.8416,9.9704,14.3000,5787.0000,5870.0000,6261.0000,False,False,
10491031,Kepler,-1,1,4.3981385,0.0000089,54957.266300,0.037967,0.2066,0.2063,0.0538,0.0497,0.5016,0.42,298.7772,47.6554,81.8124,9.9397,13.2450,-1.0000,-1.0000,-1.0000,False,False,
10491544,Kepler,3639,1,22.7719842,0.0000940,54996.255223,0.049644,0.0308,0.0267,0.0149,0.0163,0.7086,0.10,298.9116,47.6583,81.8606,9.8624,13.4360,4835.0000,5168.0000,-9999.0000,True,False,
10491554,Kepler,3576,1,22.7721203,0.0002024,54996.216235,0.049217,0.2405,0.1881,0.0124,0.0161,0.7082,0.07,298.9133,47.6579,81.8607,9.8612,15.0180,5785.0000,-1.0000,-1.0000,True,False,
10514770,Kepler,1156,1,1.8724203,0.0000026,54965.493405,0.011542,0.0030,-1.0000,0.0342,-1.0000,1.0000,0.26,281.5238,47.7553,77.0481,20.5794,15.2900,5137.0000,5353.0000,5385.0000,True,False,
10518735,Kepler,3612,1,19.5150000,0.0002188,55008.246386,0.028163,0.2077,0.1416,0.0084,0.0093,0.8147,0.06,283.9157,47.7846,77.6313,19.0681,16.7390,5146.0000,-1.0000,-1.0000,True,False,
10528299,Kepler,-1,1,0.3998018,0.0000003,54964.631681,0.023700,0.3677,0.3472,0.1943,0.1810,0.5020,0.81,288.9905,47.7383,78.8899,15.8752,13.9670,6115.0000,6365.0000,6302.0000,False,False,
10534155,Kepler,4345,1,4.3270923,0.0000087,55001.026366,0.008963,0.0001,-1.0000,0.0202,-1.0000,1.0000,0.18,291.5012,47.7477,79.6076,14.3356,13.4040,5517.0000,5856.0000,5703.0000,True,False,
10535807,Kepler,-1,1,1.4816559,0.0000019,54965.699046,0.020446,0.0652,0.0154,0.0691,0.1826,0.5048,0.51,292.1517,47.7195,79.7716,13.9271,13.8730,6234.0000,6502.0000,6305.0000,False,False,
10544976,Kepler,-1,1,0.3504691,0.0000002,55002.123696,0.006437,0.3383,-1.0000,0.0972,-1.0000,1.0000,0.55,295.6549,47.7637,80.8851,11.8359,18.6790,-1.0000,-1.0000,-1.0000,False,True,
10547209,Kepler,-1,1,2.2540395,0.0000034,54966.508453,0.148836,0.0667,0.0231,0.0660,0.2011,0.5001,0.64,296.4191,47.7515,81.1187,11.3758,13.6950,6630.0000,6906.0000,6360.0000,False,False,
10547685,Kepler,-1,1,2.7770216,0.0000046,54956.454223,0.018225,0.0362,0.0346,0.0368,0.0366,0.5000,0.33,296.5724,47.7527,81.1693,11.2854,12.3090,6165.0000,6452.0000,-9999.0000,False,True,
10549576,Kepler,-1,1,9.0894658,0.0000255,54972.078799,0.041666,0.0995,0.0273,0.0272,0.0262,0.4982,0.20,297.1183,47.7416,81.3369,10.9572,13.0150,7492.0000,-9999.0000,7407.0000,False,False,
10551346,Kepler,5804,1,1.4279629,0.0000018,54964.895392,0.006649,0.0082,-1.0000,0.0259,-1.0000,1.0000,0.59,297.6191,47.7679,81.5250,10.6744,13.7310,5891.0000,6119.0000,6080.0000,True,False,
10555365,Kepler,3771,1,5.8018100,0.0000399,54999.585988,0.030523,0.0066,-1.0000,0.0302,-1.0000,1.0000,0.23,298.7711,47.7854,81.9251,10.0075,16.6050,5466.0000,-1.0000,-1.0000,True,False,
10556068,Kepler,-1,1,2.1171558,0.0000031,54955.365922,0.131295,0.0171,0.0137,0.2228,0.2035,0.5078,0.91,298.9545,47.7736,81.9767,9.8946,11.5610,7901.0000,-9999.0000,-9999.0000,False,False,
10556578,Kepler,-1,1,1.2528638,0.0000015,55003.737543,0.013173,0.0431,0.0354,0.0558,0.0570,0.5005,0.47,299.0953,47.7068,81.9656,9.7793,15.5940,4977.0000,5196.0000,5090.0000,False,False,
10557008,Kepler,-1,1,0.2654186,0.0000002,54964.637009,0.015123,0.2709,0.2450,0.1511,0.1332,0.5041,0.80,299.2204,47.7268,82.0258,9.7163,14.6620,5088.0000,5333.0000,-9999.0000,False,False,
10581918,Kepler,3807,1,1.8018631,0.0000026,55139.362915,0.033856,0.7262,0.1530,0.0983,0.0907,0.5018,0.54,283.0437,47.8046,77.4451,19.6273,12.7960,7252.0000,-9999.0000,6639.0000,True,True,
10583180,Kepler,748,1,2.6962813,0.0000044,54966.010891,0.192778,0.0005,-1.0000,0.0715,-1.0000,1.0000,0.48,283.7655,47.8043,77.6151,19.1698,15.2690,4825.0000,4916.0000,5057.0000,True,False,
10583181,Kepler,-1,1,2.6963227,0.0000044,54955.210895,0.034219,0.2535,0.0997,0.0701,0.0684,0.4997,0.47,283.7665,47.8190,77.6300,19.1740,11.0090,6231.0000,6482.0000,6649.0000,False,True,
10583225,Kepler,3902,1,2.6963067,0.0000044,54966.012006,0.031784,0.0002,-1.0000,0.0715,-1.0000,1.0000,0.48,283.7896,47.8064,77.6229,19.1552,14.5440,5229.0000,5337.0000,5632.0000,True,False,
10586874,Kepler,-1,1,0.5354866,0.0000020,54964.747881,0.028997,0.4262,0.4010,0.1312,0.1220,0.4999,0.77,285.7777,47.8155,78.1195,17.9059,14.0990,6640.0000,7075.0000,6951.0000,False,False,
10592163,Kepler,-1,1,14.7629466,0.0000514,54966.772446,0.040971,0.0777,0.0390,0.0148,0.0118,0.6727,0.11,288.5536,47.8673,78.8947,16.1957,15.0950,5482.0000,5688.0000,5776.0000,False,False,
10593759,Kepler,25,1,6.2652097,0.0000148,54956.476578,0.022881,0.0094,0.0087,0.0208,0.0219,0.5006,0.19,289.2617,47.8155,79.0382,15.7380,13.4990,5995.0000,6225.0000,6497.0000,True,True,
10596883,Kepler,-1,1,0.4689110,0.0000009,55002.017644,0.027049,0.1879,0.1651,0.1775,0.1914,0.5007,0.84,290.5484,47.8027,79.3857,14.9414,14.1350,7296.0000,-1.0000,-1.0000,False,False,
10599397,Kepler,1285,1,0.9374067,0.0000010,54964.910816,0.014710,0.0053,-1.0000,0.0864,-1.0000,1.0000,0.51,291.6370,47.8323,79.7263,14.2883,14.5460,5278.0000,-1.0000,-1.0000,True,False,
10600319,Kepler,-1,1,0.2815156,0.0000002,54964.868221,0.016000,0.0244,0.0268,0.2439,0.2465,0.5266,0.94,291.9940,47.8977,79.8916,14.0986,14.9410,4848.0000,5080.0000,5159.0000,False,False,
10601549,Kepler,6226,1,1.4637734,0.0000018,54965.807088,0.012672,0.0658,-1.0000,0.0473,-1.0000,1.0000,0.36,292.4794,47.8346,79.9757,13.7771,13.3180,5259.0000,5567.0000,5396.0000,True,False,
